Popularity,Song,URL,Year,lyrics
3,Make It Happen,http://www.metrolyrics.com/make-it-happen-lyrics-mariah-carey.html,2012,"Not more than three short years ago I was abandoned and alone Without a penny to my name So very young and so afraid No proper shoes upon my feet Sometimes I couldn't even eat I often cried myself to sleep But still I had to keep on going Never knowing if I could take it If I would make it through the night I held on to my faith, I struggled and I prayed And now I've found my way If you believe in yourself enough And know what you want You're gonna make it happen Make it happen And if you get down on your knees at night And pray to the Lord He's gonna make it happen Make it happen You're gonna make it happen, ho yeah I know life can be so tough And you feel like giving up But you must be strong Baby just hold on You'll never find the answers If you throw your life away I used to feel the way you do Still I had to keep on going Never knowing if I could take it If I would make it through the night I held on to my faith, I struggled and I prayed And now I've finally found my way If you believe in yourself enough And know what you want You're gonna make it happen Make it happen You're gonna make it happen And if you get down on your knees at night And pray to the Lord He's gonna make it happen Make it happen If you believe in yourself enough And know what you want You're gonna make it happen Make it happen, make it happen And if you get down on your knees at night And pray to the Lord He's gonna make it happen Make it happen, make it happen, yes Make it You're gonna make it Make it Oh, make it Oh, make it through the night I held on to my faith I struggled and I prayed And finally found a way If you believe in yourself enough And know what you want You're gonna make it happen Make it happen And if you get down on your knees at night And pray to the Lord He's gonna make it happen Make it happen, yes, he is If you believe in yourself enough And know what you want You're gonna make it happen Make it happen And if you get down on your knees at night And pray to the Lord He's gonna make it happen Make it happen I once was lost But now I'm found I got my feet On solid ground Thank you, Lord If you believe Within your soul Just hold on tight And don't let go You can make it Make it happen Yeah, you can make it Make it happen Gonna make it, gonna make it You're gonna make it Gonna make it, gonna make it If you believe in yourself enough And know what you want You're gonna make it happen Make it happen And if you get down on your knees at night And pray to the Lord He's gonna make it happen Make it happen If you believe in yourself enough And know what you want You're gonna make it happen Make it happen And if you get down on your knees at night And pray to the Lord He's gonna make it happen Make it happen"
0,Make It Look Good,http://www.metrolyrics.com/make-it-look-good-lyrics-mariah-carey.html,2014,"Ooh, ooh... Oh make me wanna say Yeah, yeah Oh boy you make me say Something about you makes every girl hot Suffering without you I just want a taste of what you got But my mama always told me not to Play with those players who play you til there's no more Game left to be played Look at what you got me going through Can't help myself, because You make it look good (make it look good) Say you make it look good (make it look gooder than them other fools) Around you I know I ain't supposed to be Acting like I know you notice me Fantasise about the way you lick your lips Fingertips on my hips as we dip Oh, boy you make it look good (make it look gooder than them other fools) Baby baby sometimes, I need you But I feel so shy Simply, can't leave you 'Cause them other girls are gonna try Guess their mama never told them not to Play with those players who play you til there's no more Game left to be played Look at what you got me going through Can't help myself Because you make it look good (make it look good) Said you make it look good (make it look gooder than them other fools) Around you I know I ain't supposed to be Acting like I know you notice me Fantasise about the way you lick your lips Fingertips on my hips as we dip Oh, boy you make it look good (make it look gooder than them other fools) (Whooooah) Ooh boy (And it makes every girl high) Make me go high Oh boy you make me say Ooh, ooh you Now my mama said don't play with them players No, no Look at what you got me going through Fantasise about the way you lick your lips (Baby, baby, baby) Oh, it's gooder than them other boys Yes, it is"
0,Make It Through The Rain,http://www.metrolyrics.com/make-it-through-the-rain-lyrics-mariah-carey.html,2007,"When you get caught in the rain With no where to run When you are distraught and in pain Without anyone, When you keep crying out to be saved But nobody comes And you feel so far away That you just can't find your way home You can get there alone it's okay once you say. I can make it through the rain I can stand up once again On my own and I know That I'm strong enough to mend And every time I feel afraid I hold tighter to my faith And I live one more day And I make it through the rain. And if you keep falling down Don't you dare give in You will arise safe and sound So keep pressing on steadfastly And you'll find what you'll need to prevail Once you say. I can make it through the rain I can stand up once again On my own and I know That I'm strong enough to mend And every time I feel afraid I hold tighter to my faith And I live one more day And I make it through the rain. And when the wind blows And shadows grow close Don't be afraid There's nothing you can't face And should they tell you You'll never pull through Don't hesitate, stand tall and say I can make it through the rain I can stand up once again On my own and I know That I'm strong enough to mend And every time I feel afraid I hold tighter to my faith And I live one more day And I make it through the rain I can make it through the rain And stand up once again And I'll live one more day and I I can make it through the rain Oh yes you can Oh your gonna make it through the Rain"
0,Makin' Last All Night (What It Do),http://www.metrolyrics.com/makin-last-all-night-what-it-do-lyrics-mariah-carey.html,2007,"Got me fly and sexy Something in you gets me So tingly inside Visions of us in the cut tonite And I find you so appealing Definitely feeling you If you didn't know Boy, you're the secret I've never told Betcha think I'm teasin' But I ain't got no reason to deny The way I feel inside, tonight I just want to touch you Put my hands on you and love you You'll be like I want you Over and over and over and over again What it look like? Me and you makin' it last all night What it do? (What it do?) My heart is beating faster all the time What it look like? Boy, you don't even know everything that flows through my mind What it do? (What it do?) Ooh, boy what you gonna do about it? Listen, I got stacks like the international house of pancakes Your man great got more rovers then a land make I make hits and I don't care about cha damn hate Can't stop, yeah, I just do it for the fans' sake You know this man take trips to Japan Tell 'em dry the runway out, don't want it wet when I land O5's my year, '06 ain't stoppin' You look up again and the chart, I'm toppin' (So So Def) That's how I do it, man What must I say, what must I do To show how much I think about freakin' you? What must I say, what must I do To show how much I think about freakin' you (Boy I) Tonight, I need your body (I need your body, babe) Tonight, you got my time (Every little second of my time baby) Tonight, you won't be sorry (No, no, you won't be sorry, baby) Tonight, you gon' be mine (C'mon) Betcha think I'm teasin' But I ain't got no reason to deny The way I feel inside, tonight I just want to touch you Put my hands on you and love you You'll be like I want you Over and over and over and over again What it look like? Me and you makin' it last all night What it do? My heart would be faster all the time What it look like? Boy, you don't even know everything that goes through my mind What it do? Ooh, boy what you gonna do about it? What it look like? Me and you makin' it last all night What it do? My heart is beating faster all the time What it look like? Boy, you don't even know everything that goes through my mind What it do? Ooh, boy what you gonna do about it?"
1,Melt Away,http://www.metrolyrics.com/melt-away-lyrics-mariah-carey.html,2006,"You come to me with a casual flow And suddenly my defenses start to go When you talk to me in that sensual tone It envelops me and I lose my self control And baby, I just melt away, fall like rain Every time I see your face, I go off I just wanna break it down Anytime you come around Maybe I could melt away in your arms Imagining that your takin' it slow And so tenderly till the feelin' overflows When you look at me I go soft and cave in And I can't conceal that I'm slowly weakenin' Baby, I just melt away, fall like rain Every time I see your face, I go off I just wanna break it down Anytime you come around Maybe I could melt away in your arms You and me in a cloud of reverie Spin around inside my head unendingly Thoughts run wild as I sit and rhapsodize Pretty pictures of what I'd do if you were mine Baby, I just melt away, fall like rain Every time I see your face, I go off I just wanna break it down Anytime you come around Maybe I could melt away in your arms Baby, I just melt away, fall like rain Every time I see your face, I go off I just wanna break it down You and me got a typical thing Anytime you come around Maybe I could melt away in your arms Baby, I just melt away"
0,Meteorite,http://www.metrolyrics.com/meteorite-lyrics-mariah-carey.html,2014,"Gotta get her But you know the world is waiting Can you keep her Everyone you see is racing And you, know what you are It's true You will go find Cause you got the night to light up the sky Meteorite in front of every eye A shooting star Your fame is the flame They watch you burn up, turn up, turnt up all the way Meteorite-ite-ite Meteorite-ite-ite Meteorite-ite-ite Meteorite-ite-ite Meteorite-ite-ite So here we go, Oh wasn't it what all you saying Put on your show Try to make it entertaining And you know what you are It's true You will go find Cause you got the night to light up the sky Meteorite in front of every eye A shooting star Your fame is the flame They watch you burn up, turn up, turnt up all the way Meteorite-ite-ite Meteorite-ite-ite Meteorite-ite-ite Meteorite-ite-ite Meteorite-ite-ite Cause you got the night to light up the sky Meteorite in front of every eye A shooting star Your fame is the flame As they watch you burn up, turn up, turnt up all the way Yeah you got to burn up all the way Yeah you got to turn up all the way Yeah you got to turnt up all the way Like meteorite"
2,Mine Again,http://www.metrolyrics.com/mine-again-lyrics-mariah-carey.html,2005,"I remember when you used to be mine Way back when I was too naive to love you right But now if I only had the opportunity I would do anything Because my heart still believes [Coros] Maybe you could be mine again Maybe we could make that dream for real Like way back then When love was yours and mine Maybe we could bring it back to life It's irrelevant to dwell on the past I'm accountable for what went bad And I mean that But I keep on praying for another chance Just to have you back Cause I've grown And I know how to be your everything [Coros] Maybe you could be mine again Maybe we could make that dream for real Like way back then When love was yours and mine Maybe we could bring it back to life No, no it ain't over yet I just can't accept the possibility We were made for each other's arms I know you're my destiny We can't erase what was meant to be Part of you and part of me If we try one more time Maybe somehow we'll survive Maybe you could be mine again Maybe we could make that dream for real Like way back then When love was yours and mine Boy maybe we could bring it back Maybe we could bring it back Maybe we could bring it back to... Life Maybe you could be mine"
1,Miss You,http://www.metrolyrics.com/miss-you-lyrics-mariah-carey.html,2007,"Baby baby, I miss you Longing for you everyday And I reach for you every night Baby, nothing's been the same Since the day we said goodbye And I can't go on Like this for too long Baby baby, I miss you Boy, I need you next to me And I'm hungering for your touch Caught up in the memories And you're all I'm thinking of 'Cause I can't get past What we used to have Baby baby, I miss you I'm talkin' 'bout how I used to like it When you whispered to me Tell me that you love me And those beautiful things Baby won't you come back 'Cause I'm really in need I'm lost in your love And I don't know what to do with myself And I don't wanna be with nobody else I just think about you, think about us Think about how much I miss you All I do is reminisce Of the love that we used to share Can't recover from your kiss Because nothing else compares Ain't no substitute When it comes to you Baby baby, I miss you Vision of us hand in hand Come to me when I close my eyes Baby, I don't understand How we let it all slip by Tell me, can't we try? Maybe one more time Baby baby, I miss you I'm talkin' 'bout how I used to like it When you whispered to me Tell me that you love me And those beautiful things Baby won't you come back 'Cause I'm really in need I'm lost in your love And I don't know what to do with myself I don't wanna be with nobody else I just think about you, think about us Think about how much I miss you Remember when our eyes first met I knew I'd never be the same again Why can't it just be like it was Enough is enough Baby, I miss your love I'm talkin' 'bout how I used to like it When you whispered to me Tell me that you love me And those beautiful things Baby won't you come back 'Cause I'm really in need I'm lost in your love And I don't know what to do with myself I don't wanna be with nobody else I just think about you, think about us Think about how much I miss you I'm talkin' 'bout how I used to like it When you whispered to me Tell me that you love me And those beautiful things Baby won't you come back 'Cause I'm really in need I'm lost in your love And I don't know what to do with myself I don't wanna be with nobody else I just think about you, think about us Think about how much I miss you I'm talkin' 'bout how I used to like it When you whispered to me Tell me that you love me And those beautiful things Baby won't you come back 'Cause I'm really in need I'm lost in your love And I don't know what to do with myself I don't wanna be with nobody else I just think about you, think about us Think about how much I miss you I'm talkin' 'bout how I used to like it When you whispered to me Tell me that you love me And those beautiful things Baby, won't you come back 'Cause I'm really in need I'm lost in your love And I don't know what to do with myself I don't wanna be with nobody else I just think about you, think about us Think about how much I miss you"
0,Miss You Most (at Christmas Time),http://www.metrolyrics.com/miss-you-most-at-christmas-time-lyrics-mariah-carey.html,2006,"The fire is burning The room's all aglow Outside the December wind blows Away in the distance the carolers sing in the snow Everybody's laughing The world is celebrating And everyone's so happy Except for me tonight Because I miss you Most at Christmas time And I can't get you Get you off my mind Every other season comes along And I'm all right But then I miss you, most at Christmas time I gaze out the window This cold winter's night At all of the twinkling lights Alone in the darkness Remembering when you were mine Everybody's smiling The whole world is rejoicing And everyone's embracing Except for you and I Baby I miss you Most at Christmas time And I can't get you Get you off my mind Every other season comes along And I'm all right But then I miss you, most at Christmas time In the springtime those memoris start to fade With the April rain Through the summer days Till autumn's leaves are gone I get by without you Till the snow begins to fall And then I miss you Most at Christmas time And I can't get you Get you off my mind Every other season comes along And I'm all right But then I miss you, most at Christmas time"
0,Money ($ * / ...),http://www.metrolyrics.com/money-lyrics-mariah-carey.html,2014,"I can't leave it like that M-C, F-A-B, H-B Money, this, that, the other Don't mean nothing other than Jets and holidays and Chefs with hollandaise Expensive lingerie, cause I come home to you Money, this, that, the other Don't mean nothing other than Jets on holidays and Chefs with hollandaise Expensive lingerie cause I come home to you Come on Mariah and let's get higher Come on Mariah and let's get higher Hit Boy on the beat, oh yeah that's timeless Oh you know that's timeless Baby cause your love is good That's why I be on it Zoning, calling, phoning for you babe And I dream the impossible dream When you and I are alone Money, this, that, the other Don't mean nothing other than Jets on holidays and Chefs with hollandaise Expensive lingerie cause I come home to you Shorty like to vacay, do it with the hood here Shorty like a bad boy, ask em what's good with her Shorty like a good shoe, shorty like a nice bag Shorty be expensive, it shows like a price tag Shorty swole back there, I'ma need to ice that Shorty got the cake though, you niggas never slice that Shorty like them Roleys, shorty know what time it is Met a [?], I showed her what a diamond is Money, this, that, the other Don't mean nothing other than Jets on holidays and Chefs with hollandaise Expensive lingerie cause I come home to you Baby cause your love is good That's why I be on it Zoning, calling, phoning for you babe And I dream the impossible dream Of you and I alone Money, this, that, the other Don't mean nothing other than Jets on holidays and Chefs with hollandaise Expensive lingerie cause I come home to you Money over here, we ain't even gotta say it Just know I'm getting money every time they play it I ain't got no beef but when I do I'm gon' filet it And it costs to be the boss so I go ahead and pay it Cause that's just who I am Eating like it's thanksgiving, not just for the fam Picture me rolling 2 Pac and for the gram With my Roley in the sky, do it big baby baby Money, this, that, the other Don't mean nothing other than Jets on holidays and Chefs with hollandaise Expensive lingerie cause I come home to you They don't mean nothing, they don't mean nothing Money, this, that, the other Don't mean nothing other than Jets on holidays and Chefs with hollandaise Expensive lingerie cause I come home to you"
0,More than Just Friends,http://www.metrolyrics.com/more-than-just-friends-lyrics-mariah-carey.html,2009,"M I, M I, M I, M I, M I Oh, oh, okay, oh, oh, okay M I, M I, M I, M I, M I Okay, oh, oh, okay, oh, oh, okay I thought I'd be with you but you never tried to holler We can spend a couple milli actin' silly in Milano Boy, hit your horn beep-beep, I'll follow Have your whip in driveway by tomorrow Secretly, I know you want to hit it like the lotto And after that we can ketchup like tomato We can make love in Italy in the grotto Fresh off the jet, got the men they screaming bravo Steppin' in my Jimmy Choo's Yeah, I got it all cute for you, baby Nothin' like them other girls I would never be rude to you, baby Can't wait, just say That you wanna be more than just friends Boy, I'ma love you until the end The end, the end, the end, the end (More than just friends) Boy, I'ma love you until the end The end, the end, the end, the end (More than just friends) Boy, until the end Boy, you got me all mixed up like Serato You got me spinnin' 'round for ya like a little model Steady feenin' for ya like them fries at McDonald's I wanna be all on your lips like Gelato (Ice cream) Permanently paint me in your picture like Picasso Love me down till I hit the top of my Soprano We can pop bottles, get me actin' all me Llamo Then baby, come and flip this think like a channel Steppin' in my Chrissy Lou's Yeah, I got it all cute for you, baby Nothin' like them other girls I would never be rude to you, baby Can't wait, just say That you wanna be more than just friends Boy, I'ma love you until the end The end, the end, the end, the end (More than just friends) Boy, I'ma love you until the end The end, the end, the end, the end (More than just friends) Boy, until the end Who's gonna speak and start off this thing Is it you? Is it me? We should say how we feel for real sugar Baby boo, I need your touch (Your touch) Never wanted somethin' so much (So much) Friendship just ain't enough, boy I wanna be with you until the end More than just friends Boy, I'ma love you until the end The end, the end, the end, the end More than just friends Boy, I'ma love you until the end The end, the end, the end, the end (More than just friends) Boy, until the end, yeah, yeah, oh, oh, oh"
2,Music Box,http://www.metrolyrics.com/music-box-lyrics-mariah-carey.html,2006,When I am lost you shine a light for me and set me free When I am low You wash away my tears And take me through The loneliness And emptiness Through the darkest night Somehow I survive Through it all When you tell me I'm the only one you need Sweet and tenderly And your love Breaks away the clouds surrounding me All I have I want to give to thee If I should fall Your love is strong enough to lift me up If I'm afraid You chase away my fears And take me to A brighter place Beyond the rain And I feel alright Because you're by my side Through it all When you tell me I'm the only one you need Sweet and tenderly And your love Breaks away the clouds surrounding me All I have I want to give to thee You take me through The loneliness and the emptiness And I feel alright 'Cause you're by my side Through it all You tell me I'm the only one you need Sweet and tenderly And your love Just breaks away the clouds surrounding me And baby all I have I want to give to thee Want to give you all of my love Now and forever my love All I have I want to give to thee
7,My All,http://www.metrolyrics.com/my-all-lyrics-mariah-carey.html,2009,I'm thinking of you In my sleepless solitude tonight If it's wrong to love you Then my heart just won't let me be right 'Cause I've drowned in you And I won't pull through Without you by my side I'd give my all to have Just one more night with you I'd risk my life to feel Your body next to mine 'Cause I can't go on Living in the memory of our song I'd give my all for your love tonight Baby can you feel me Imagining I'm looking in your eyes I can see you clearly Vividly emblazoned in my mind And yet you're so far Like a distant star I'm wishing on tonight I'd give my all to have Just one more night with you I'd risk my life to feel Your body next to mine 'Cause I can't go on Living in the memory of our song I'd give my all for your love tonight I'd give my all to have Just one more night with you I'd risk my life to feel Your body next to mine 'Cause I can't go on Living in the memory of our song I'd give my all for your love tonight Give my all for your love Tonight
0,My Love,http://www.metrolyrics.com/my-love-lyrics-mariah-carey.html,2009,
0,My Saving Grace,http://www.metrolyrics.com/my-saving-grace-lyrics-mariah-carey.html,2006,"I've still got a lot to learn But, at least I know where I can turn When I'm in my times of need Just as long (As I know all things are possible) Just as long as I believe I've loved a lot, hurt a lot Been burned a lot in my life and times Spent precious years wrapped up in fear With no end in sight Until my saving grace shined on me Until my saving grace set me free Giving me peace Giving me strength when I'd Almost lost it all Catching my every fall I still exist because you keep me safe I found my saving grace within you Yes, I've been bruised Grew up confused Been destitute I've seen life from many sides Been stigmatized Been black and white Felt inferior inside Until my saving grace shined on me Until my saving grace set me free Giving me peace Giving me strength when I'd Almost lost it all Catching my every fall I still exist because you keep me safe I found my saving grace within you And the bountiful things that you do Lord thank you For delivering me And giving me peace Giving me strength Giving me hope when I'd Almost lost it all Catching my every fall I still exist because you keep me safe Always my saving grace Pulls me through I found my saving grace within you (Yes you are - you're my every, everything) Within you... (Only, only you) Yes Lord (Only you) My saving grace Lord is You"
1,Never Forget You,http://www.metrolyrics.com/never-forget-you-lyrics-mariah-carey.html,2006,"i wont see your smile And i won't hear you laugh anymore Every night i wont see you walk through the door 'Cause time wasn't on your side It isn't right I can't say I love you It's too late to tell you But I really need you to know Oh baby no I'll never forget you I'll never let you out of my heart You will always be here with me I'll hold on to the memories baby Now baby can you hear me Wherever you may be Tonight Are you near me I need you to be By my side 'Cause I never said goodbye It isn't right I should have said I love you Why didn't I just tell you God knows I need you to know Oh baby no I'll never forget you I'll never let you out of my heart You will always be here with me I'll hold on to the memories baby Somewhere I know you'll be with me Someday in another time But right now you're gone You just vanished away But I'll never leave you behind Oh baby no I'll never forget you I'll never let you out of my heart (I won't let you go baby) (Never) You will always be here with me (On and on and on and on forever and ever ohhh .) (no, no, nohhh) (Never) (No baby, no baby ohhhh...) (ohhhahhlways, always) (fohhhhh. nohhh nohhhz) (no baby, no baby) End"
3,Never Too Far,http://www.metrolyrics.com/never-too-far-lyrics-mariah-carey.html,2006,You're with me Til the bitter end What we had transcends This experience Too painful to Talk about So I'll hold it in Til my heart can mend And be brave enough to love again A place in time Still belongs to us Stays preserved in my mind In the memories there is solace Never too far away I won't let time erase One bit of yesterday Cause I have learned that Nobody can take your place Though we can never be I'll keep you close to me When I remember Glittering lights Incandescent eyes Still preserved In my mind In the memories I'll find solace Never too far away I won't let time erase One bit of yesterday Cause I have learned that Nobody can take your place Though we can never be I'll keep you close to me And I'll remember A place in time Still belongs to us Stays preserved in my mind In the memories there is solace Never too far away I won't let time erase One bit of yesterday Cause I have learned that Nobody can take your place And though we can never be I'll always think of you and me Always remember Love You're never too far
1,Now That I Know,http://www.metrolyrics.com/now-that-i-know-lyrics-mariah-carey.html,2006,Now that I know That you want me for me I can be what you want I can be what you need Now that I know That your love is for real I can finally see This is not make believe anymore I never knew if I could believe in you I thought I was just a diversion And you were killing some time My friends they told me to leave you They said you would never ever ever be mine But you gave me your love And you said I'm the one You want for the rest of your life Now that I know That you want me for me I can be what you want I can be what you need Now that I know That your love is for real I can finally see This is not make believe anymore I was afraid That it was all a masquerade That I was only a plaything And you would leave me behind But now I feel so secure By your side I can conquer the world 'Cause I gave you my love and I know you're the one I want for the rest of my life Now that I know That you want me for me I can be what you want I can be what you need Now that I know That your love is for real I can finally see This is not make believe anymore Now that I know That you want me for me I can be what you want I can be what you need Now that I know That your love is for real I can finally see This is not make believe anymore (I really feel it) So much love (I really feel it) So much joy (I really feel it) Sweet sweet ecstasy (I feel it) (I really feel it) Oh baby (I really feel it) 'Cause you opened my eyes and I realize (I really feel it) Your love is for real (I feel it) Now that I know That you want me for me I can be what you want I can be what you need Now that I know That your love is for real I can finally see This is not make believe anymore Now that I know That you want me for me I can be what you want I can be what you need Now that I know That your love is for real I can finally see This is not make believe anymore
5,O Holy Night,http://www.metrolyrics.com/o-holy-night-lyrics-mariah-carey.html,2010,"Oh, Holy Night The stars Are brightly shining It is the night of the dear Saviour's birth Long lay the world in sin And error pining 'Til He appeared And the soul felt It's worth a thrill of hope The weary world rejoices For yonder breaks a new And glorious morn Fall on your knees Oh, hear the angel voices Oh, night divine Oh, night When Christ was born Oh, night divine Oh night Oh, Night Divine For Yonder breaks a New and Glorious Morn. Fall on your knees Oh, hear the angel voices Oh, night divine Oh, night When Christ was born Oh, night divine Oh, Night Divine! Oh, night divine Oh, night Oh, night divine Oh night Oh, night divine Oh, night"
1,O.O.C.,http://www.metrolyrics.com/ooc-lyrics-mariah-carey.html,2008,"Take 'em around the world on this one East Coast, where you at? West Coast, where you at? Make west, where you at? Everywhere you at Forever and ever Forever and ever It's forever and ever Forever and ever It's forever, it's forever It's forever, it's forever It's forever, it's forever It's forever, it's forever Baby, no matter how long it be We never lose that chemistry And it's the strongest thing I've ever experienced So sorry, whatever happened to empathy? I know you'll motherf****** feel like we When you're messin' with the one true lover That make you O.O.C. Even though I've been gone for a minute It's wrong I admit it, your love's so addictive That I get so O.O.C. Out of control baby Although we've both moved on to another Still long for each other, it's wrong but eternally I get so O.O.C. And that's just the way it be It's forever and ever Forever and ever It's forever and ever Forever and ever It's forever, it's forever It's forever, it's forever It's forever, it's forever It's forever, it's forever Baby, every time you touch me Still get that electricity And after all this time It don't even make no sense So s'cusa mi, te quiero mucho papi Je ne sais pas mais c'est la vie When you're messin' with that one true lover That make you O.O.C. Even though I've been gone for a minute It's wrong I admit it, your love's so addictive That I get so O.O.C. Out of control baby Although we've both moved on to another Still long for each other, it's wrong but eternally I get so O.O.C. And that's just the way it be It's forever and ever Forever and ever It's forever and ever Forever and ever It's forever, it's forever It's forever, it's forever It's forever, it's forever It's forever, it's forever It's forever, it's forever It's forever, it's forever It's forever, it's forever It's forever, it's forever (MC, hands in the air) Out of control, let's work You out of control, let's work I'm out of control, bounce 'em, just bounce 'em Just bounce 'em, just bounce 'em, come on Even though I've been gone for a minute It's wrong I admit it, your love's so addictive That I get so O.O.C. Out of control baby Although we've both moved on to another Still long for each other, it's wrong but eternally I get so O.O.C. And that's just the way it be It's forever and ever Forever and ever It's forever and ever Forever and ever It's forever, it's forever It's forever, it's forever It's forever, it's forever It's forever, it's forever"
6,Obsessed,http://www.metrolyrics.com/obsessed-lyrics-mariah-carey.html,2009,"I was like, ""Why are you so obsessed with me?"" So, oh, oh, oh, oh So, oh, oh, oh, oh So, oh, oh, oh, oh So, oh, oh, oh, oh Will the real MC, please, step to the mic? So, oh, oh, oh, oh So, oh, oh, oh, oh So, oh, oh, oh, oh So, oh, oh, oh, oh All up in the blogs Saying we met at the bar When I don't even know who you are Saying we up in your house Saying I'm up in your car But you in LA and I'm out at Jermaine's I'm up in the A You so so lame And no one here even mentions your name It must be the weed, it must be the E 'Cause you've beem popping hood You get it popping Oh, why you so obsessed with me (boy, I wanna know) Lying that you're sexing me (when everybody knows) It's clear that you're upset with me Finally found a girl that you couldn't impress Last man on the earth still couldn't hit this You're delusional, you're delusional Boy you're losing your mind It's confusing yo, you're confused you know Why you're wasting your time? Got you all fired up with your Napoleon complex Seeing right through you like you're bathing in Windex Boy why you so obsessed with me? So, oh, oh, oh, oh So, oh, oh, oh, oh (and all my ladies says) So, oh, oh, oh, oh So, oh, oh, oh, oh (and all my girls says) Ho, ho, ho, ho obsessed Ho, ho, ho, ho obsessed Ho, ho, ho, ho (obsessed) Ho, ho, ho, ho You on your job You hating hard Ain't gon' feed you I'm gonna let you starve Gasping for air I'm ventilation You out of breath Hope you ain't waiting Telling the world how much you miss me But we never were So why you trippin'? You a mom and pop I'm a corporation I'm the press conference And you're a conversation Oh why you so obsessed with me (Boy I wanna know) Lying that you're sexing me (when everybody knows) It's clear that you're upset with me Finally found a girl that you couldn't impress Last man on the earth still couldn't hit this You're delusional, you're delusional Boy you're losing your mind It's confusing yo, you're confused, you know Why you're wasting your time? Got you all fired up with your Napoleon complex Seeing right through you like you're bathing in Windex Boy why you so obsessed with me So, oh, oh, oh, oh So, oh, oh, oh, oh (And all my ladies says?) So, oh, oh, oh, oh So, oh, oh, oh, oh (And all my girls says?) Ho, ho, ho, ho Ho, ho, ho, ho Ho, ho, ho, ho Ho, ho, ho, ho (Hey) Why you so obsessed with me? (He's all up in my George Foreman) Boy I wanna know Lyin' that you're sexin' me (Lyin' that you're sexin' Mimi) When everybody knows It's clear that you're upset with me (Ayy!) Oh, oh, oh (Oh, oh, oh) Finally found a girl That you couldn't impress Last man on the earth Still couldn't get this (No-oo-oo) You're delusional, you're delusional (He's all up in my George Foreman) Boy you're losin' your mind It's confusing yo, you're confused, ya know (But I can't do nothing for him) Why you wastin' your time? Got you all fired up With your Napoleon Complex (You love me, you love me) See right through you Like you're bathin' in Windex (You really, really love me) Compositor: Christopher Tricky Stewart / Mariah Carey / The-Dream"
0,Obsessed (Remix),http://www.metrolyrics.com/obsessed-remix-lyrics-mariah-carey.html,2009,"bsessed (Remix)"" (feat. Gucci Mane) And I was like Why are you so obsessed with me? I guess shorty mad cause he ain't got you no more, So just like Pinocchio, his nose gone grow, (Gucci) Gucci Mane, Mariah Carey bling blaww wow, I wish I had a lie detector test right now, He hit my girl word, oh that's what ya heard, He know he a bird, I know he a nerd, Catch me in the A with a bad yellow bong, 9, 10, 11, 12 diamond chains on. All up in the blogs Saying we met at the bar When I don't even know who you are Saying we up in your house Saying I'm up in your car But you in LA and I'm out at Jermaines I'm up in the A You so so lame And no one here even mentions your name It must be the weed, It must be the E Cause you be popping, Heard you get it popping, Oh Why you so obsessed with me (Boy I wanna know) Lying that you're sexing me (when everybody knows) It's clear that you're upset with me (ooooh) Finally found a girl that you couldn't impress Last man on the earth still couldn't hit this You're delusional, you're delusional Boy you're losing your mind (crazy) It's confusing you, you're confused you know Why you wasting your time Got you all fired up with your Napoleon complex Seeing right through you like You're bathing in Windex Ooh ooh ooh Boy why you so obsessed with me? So oh oh oh oh So oh oh oh oh And all the ladies sing, So oh oh oh oh So oh oh oh oh All the girls sing Soo Oohhhh Soo Oohh Obsessed Soo Oohhhh Soo Oohh Obsessed Soo Oohhhh Soo Oohh Obsessed Soo Oohhhh Soo Oohh If you sexy and you fine baby put your hands up, And tell your ex boyfriend to get his bads up Stop lying know your stick, home boy man up, All my real get money ballers stand up You see her with the kid, you know what it is, Gucci, get the girl flawless, you what we did Shorty stay fresh, kinda of obsessed, simply cause she blessed, you know she the best, yes You on your job You hating hard Ain't gone feed you I'm gonna let you starve Gasping for air I'm ventilation You out of breath Hope you ain't waiting Telling the world how much you miss me But we never were So why you trippin You a mom and pop I'm a corporation I'm the press conference And you a conversation Ooooooh Why you so obsessed with me (Boy I wanna know) Lying that you're sexing me (when everybody knows) It's clear that you're upset with me (oooh) Finally found a girl that you couldn't impress Last man on the earth still couldn't hit this You're delusional, you're delusional Boy you're losing your mind (crazy) It's confusing yo, you're confused you know Why you wasting your time Got you all fired up with your Napoleon complex Seeing right through you like You're bathing in Windex Oooh oooh oooh Boy why you so obsessed with me? Ooh Ohh Ohh So oh oh oh oh So oh oh oh oh And all the ladies sing, So oh oh oh oh So oh oh oh oh All the girls sing Soo Oohhhh Soo Oohh Obsessed Soo Oohhhh Soo Oohh Obsessed Soo Oohhhh Soo Oohh Obsessed Soo Oohhhh Soo Oohh Why you so obsessed with me Lying that you're sexing me It's clear that you're upset with me Finally found a girl that you couldn't impress Last man on the earth still couldn't hit this You're delusional, you're delusional Boy you're losing your mind It's confusing yo, you're confused you know Why you wasting your time"
